"index","year","first_name","sex","num"
"3000","1950","Patrick","M","8183"
"3001","1950","Danny","M","8145"
"3002","1950","Walter","M","7794"
"3003","1950","Alan","M","7739"
"3004","1950","Willie","M","7723"
"3005","1950","Jeffrey","M","7643"
"3006","1950","Carl","M","7288"
"3007","1950","Harold","M","7218"
"3008","1950","Arthur","M","7161"
"3009","1950","Henry","M","6963"
"3010","1950","Jack","M","6839"
"3011","1950","Dale","M","6787"
"3012","1950","Johnny","M","6580"
"3013","1950","Roy","M","6455"
"3014","1950","Ralph","M","6405"
"3015","1950","Philip","M","6071"
"3016","1950","Joe","M","6034"
"3017","1950","Jimmy","M","5762"
"3018","1950","Albert","M","5754"
"3019","1950","Billy","M","5676"
"3020","1950","Eugene","M","5484"
"3021","1950","Glenn","M","5467"
"3022","1950","Stanley","M","5451"
"3023","1950","Harry","M","5376"
"3024","1950","Samuel","M","5226"
"3025","1950","Howard","M","5167"
"3026","1950","Phillip","M","5054"
"3027","1950","Bobby","M","5016"
"3028","1951","Linda","F","73979"
"3029","1951","Mary","F","65724"
"3030","1951","Patricia","F","56444"
"3031","1951","Deborah","F","42054"
"3032","1951","Barbara","F","40619"
"3033","1951","Susan","F","40229"
"3034","1951","Nancy","F","30348"
"3035","1951","Karen","F","27999"
"3036","1951","Sandra","F","27664"
"3037","1951","Kathleen","F","26716"
"3038","1951","Carol","F","24781"
"3039","1951","Donna","F","24076"
"3040","1951","Sharon","F","23923"
"3041","1951","Brenda","F","21718"
"3042","1951","Diane","F","19840"
"3043","1951","Pamela","F","18571"
"3044","1951","Margaret","F","17693"
"3045","1951","Debra","F","17066"
"3046","1951","Janet","F","16948"
"3047","1951","Cynthia","F","16294"
"3048","1951","Janice","F","15956"
"3049","1951","Carolyn","F","15209"
"3050","1951","Elizabeth","F","15119"
"3051","1951","Christine","F","15019"
"3052","1951","Judith","F","14935"
"3053","1951","Judy","F","14017"
"3054","1951","Shirley","F","13920"
"3055","1951","Joyce","F","13470"
"3056","1951","Betty","F","12823"
"3057","1951","Cheryl","F","11987"
"3058","1951","Gloria","F","10954"
"3059","1951","Rebecca","F","10931"
"3060","1951","Beverly","F","10858"
"3061","1951","Catherine","F","10566"
"3062","1951","Kathy","F","10408"
"3063","1951","Gail","F","9885"
"3064","1951","Bonnie","F","9707"
"3065","1951","Martha","F","9604"
"3066","1951","Joan","F","9403"
"3067","1951","Peggy","F","9210"
"3068","1951","Marilyn","F","9148"
"3069","1951","Dorothy","F","9090"
"3070","1951","Jane","F","8943"
"3071","1951","Connie","F","8723"
"3072","1951","Kathryn","F","8461"
"3073","1951","Ann","F","8421"
"3074","1951","Virginia","F","8180"
"3075","1951","Denise","F","8117"
"3076","1951","Jean","F","7626"
"3077","1951","Diana","F","7397"
"3078","1951","Paula","F","7292"
"3079","1951","Wanda","F","7235"
"3080","1951","Ruth","F","7076"
"3081","1951","Helen","F","6950"
"3082","1951","Katherine","F","6930"
"3083","1951","Jacqueline","F","6917"
"3084","1951","Phyllis","F","6789"
"3085","1951","Vicki","F","6630"
"3086","1951","Frances","F","6583"
"3087","1951","Laura","F","6467"
"3088","1951","Rita","F","6415"
"3089","1951","Alice","F","6311"
"3090","1951","Teresa","F","6213"
"3091","1951","Theresa","F","6193"
"3092","1951","Rose","F","6185"
"3093","1951","Elaine","F","6069"
"3094","1951","Jo","F","6001"
"3095","1951","Ellen","F","5945"
"3096","1951","Sheila","F","5896"
"3097","1951","Sherry","F","5890"
"3098","1951","Cathy","F","5698"
"3099","1951","Lynn","F","5628"
"3100","1951","Joanne","F","5359"
"3101","1951","Marcia","F","5299"
"3102","1951","Maria","F","5235"
"3103","1951","Marsha","F","5187"
"3104","1951","Sally","F","5139"
"3105","1951","Marie","F","5046"
"3106","1951","Darlene","F","5029"
"3107","1951","Doris","F","5025"
"3108","1951","James","M","87261"
"3109","1951","Robert","M","86352"
"3110","1951","John","M","81572"
"3111","1951","Michael","M","72801"
"3112","1951","David","M","64787"
"3113","1951","William","M","62779"
"3114","1951","Richard","M","54551"
"3115","1951","Thomas","M","48282"
"3116","1951","Charles","M","39403"
"3117","1951","Gary","M","38163"
"3118","1951","Larry","M","30558"
"3119","1951","Ronald","M","29047"
"3120","1951","Steven","M","28365"
"3121","1951","Joseph","M","28155"
"3122","1951","Donald","M","27919"
"3123","1951","Kenneth","M","25845"
"3124","1951","Dennis","M","24263"
"3125","1951","Paul","M","22852"
"3126","1951","Stephen","M","22476"
"3127","1951","Mark","M","21206"
"3128","1951","Daniel","M","21119"
"3129","1951","George","M","20216"
"3130","1951","Edward","M","19915"
"3131","1951","Jerry","M","15163"
"3132","1951","Gregory","M","14105"
"3133","1951","Bruce","M","14087"
"3134","1951","Douglas","M","13898"
"3135","1951","Timothy","M","12705"
"3136","1951","Roger","M","12423"
"3137","1951","Terry","M","12218"
"3138","1951","Frank","M","11473"
"3139","1951","Raymond","M","11228"
"3140","1951","Lawrence","M","10263"
"3141","1951","Anthony","M","9843"
"3142","1951","Jeffrey","M","9715"
"3143","1951","Gerald","M","9541"
"3144","1951","Wayne","M","9329"
"3145","1951","Peter","M","9002"
"3146","1951","Patrick","M","8752"
"3147","1951","Alan","M","8410"
"3148","1951","Danny","M","8178"
"3149","1951","Walter","M","8039"
"3150","1951","Carl","M","7640"
"3151","1951","Arthur","M","7414"
"3152","1951","Willie","M","7225"
"3153","1951","Harold","M","7175"
"3154","1951","Henry","M","7120"
"3155","1951","Jack","M","7002"
"3156","1951","Dale","M","6963"
"3157","1951","Johnny","M","6697"
"3158","1951","Ralph","M","6522"
"3159","1951","Roy","M","6467"
"3160","1951","Kevin","M","6353"
"3161","1951","Stanley","M","6205"
"3162","1951","Philip","M","6096"
"3163","1951","Randy","M","6033"
"3164","1951","Joe","M","5826"
"3165","1951","Glenn","M","5800"
"3166","1951","Keith","M","5768"
"3167","1951","Albert","M","5760"
"3168","1951","Christopher","M","5733"
"3169","1951","Jimmy","M","5686"
"3170","1951","Craig","M","5624"
"3171","1951","Billy","M","5607"
"3172","1951","Eugene","M","5578"
"3173","1951","Randall","M","5533"
"3174","1951","Samuel","M","5475"
"3175","1951","Scott","M","5383"
"3176","1951","Andrew","M","5373"
"3177","1951","Harry","M","5304"
"3178","1951","Barry","M","5285"
"3179","1951","Allen","M","5181"
"3180","1951","Russell","M","5177"
"3181","1951","Howard","M","5105"
"3182","1951","Brian","M","5102"
"3183","1951","Louis","M","5088"
"3184","1951","Bobby","M","5008"
"3185","1952","Linda","F","67079"
"3186","1952","Mary","F","65625"
"3187","1952","Patricia","F","53098"
"3188","1952","Deborah","F","49809"
"3189","1952","Susan","F","41346"
"3190","1952","Barbara","F","39865"
"3191","1952","Nancy","F","31738"
"3192","1952","Karen","F","28955"
"3193","1952","Debra","F","26831"
"3194","1952","Sandra","F","26100"
"3195","1952","Kathleen","F","25767"
"3196","1952","Carol","F","23994"
"3197","1952","Donna","F","23716"
"3198","1952","Sharon","F","23386"
"3199","1952","Brenda","F","21442"
"3200","1952","Diane","F","21063"
"3201","1952","Pamela","F","20880"
"3202","1952","Cynthia","F","19884"
"3203","1952","Janet","F","17921"
"3204","1952","Christine","F","17547"
"3205","1952","Margaret","F","17100"
"3206","1952","Elizabeth","F","16020"
"3207","1952","Janice","F","14977"
"3208","1952","Carolyn","F","14273"
"3209","1952","Judith","F","14062"
"3210","1952","Judy","F","13634"
"3211","1952","Joyce","F","13127"
"3212","1952","Shirley","F","12530"
"3213","1952","Kathy","F","12368"
"3214","1952","Rebecca","F","12225"
"3215","1952","Cheryl","F","12198"
"3216","1952","Betty","F","12129"
"3217","1952","Denise","F","11652"
"3218","1952","Catherine","F","11052"
"3219","1952","Beverly","F","10547"
"3220","1952","Gloria","F","10461"
"3221","1952","Joan","F","10276"
"3222","1952","Marilyn","F","9801"
"3223","1952","Gail","F","9762"
"3224","1952","Martha","F","9694"
"3225","1952","Bonnie","F","9384"
"3226","1952","Jane","F","9323"
"3227","1952","Peggy","F","8989"
"3228","1952","Connie","F","8756"
"3229","1952","Ann","F","8653"
"3230","1952","Dorothy","F","8610"
"3231","1952","Paula","F","8566"
"3232","1952","Kathryn","F","8504"
"3233","1952","Virginia","F","8162"
"3234","1952","Jean","F","7510"
"3235","1952","Diana","F","7392"
"3236","1952","Teresa","F","7293"
"3237","1952","Laura","F","7186"
"3238","1952","Wanda","F","7163"
"3239","1952","Jo","F","7092"
"3240","1952","Cathy","F","7010"
"3241","1952","Ruth","F","6952"
"3242","1952","Jacqueline","F","6937"
"3243","1952","Katherine","F","6890"
"3244","1952","Theresa","F","6810"
"3245","1952","Vicki","F","6773"
"3246","1952","Rose","F","6553"
"3247","1952","Helen","F","6465"
"3248","1952","Sheila","F","6218"
"3249","1952","Phyllis","F","6153"
"3250","1952","Rita","F","6149"
"3251","1952","Frances","F","6080"
"3252","1952","Sherry","F","5956"
"3253","1952","Alice","F","5911"
"3254","1952","Ellen","F","5842"
"3255","1952","Lynn","F","5817"
"3256","1952","Maria","F","5696"
"3257","1952","Elaine","F","5651"
"3258","1952","Victoria","F","5604"
"3259","1952","Marsha","F","5584"
"3260","1952","Vickie","F","5482"
"3261","1952","Darlene","F","5429"
"3262","1952","Joanne","F","5352"
"3263","1952","Anne","F","5257"
"3264","1952","Marcia","F","5209"
"3265","1952","Sally","F","5037"
"3266","1952","James","M","87063"
"3267","1952","Robert","M","86597"
"3268","1952","John","M","83136"
"3269","1952","Michael","M","79043"
"3270","1952","David","M","71754"
"3271","1952","William","M","63040"
"3272","1952","Richard","M","58350"
"3273","1952","Thomas","M","48648"
"3274","1952","Charles","M","38868"
"3275","1952","Gary","M","38753"
"3276","1952","Steven","M","32035"
"3277","1952","Joseph","M","28511"
"3278","1952","Donald","M","28273"
"3279","1952","Larry","M","28235"
"3280","1952","Ronald","M","27801"
"3281","1952","Kenneth","M","25908"
"3282","1952","Mark","M","25684"
"3283","1952","Dennis","M","24555"
"3284","1952","Paul","M","24293"
"3285","1952","Daniel","M","23427"
"3286","1952","Stephen","M","23050"
"3287","1952","George","M","19817"
"3288","1952","Edward","M","19506"
"3289","1952","Gregory","M","15192"
"3290","1952","Bruce","M","14482"
"3291","1952","Jerry","M","14440"
"3292","1952","Timothy","M","14170"
"3293","1952","Douglas","M","13682"
"3294","1952","Terry","M","12442"
"3295","1952","Roger","M","12130"
"3296","1952","Jeffrey","M","12008"
"3297","1952","Frank","M","11272"
"3298","1952","Raymond","M","11234"
"3299","1952","Anthony","M","11186"
"3300","1952","Lawrence","M","10304"
"3301","1952","Peter","M","9583"
"3302","1952","Patrick","M","9177"
"3303","1952","Wayne","M","9092"
"3304","1952","Gerald","M","9031"
"3305","1952","Danny","M","8824"
"3306","1952","Randy","M","8650"
"3307","1952","Alan","M","8309"
"3308","1952","Kevin","M","7916"
"3309","1952","Walter","M","7900"
"3310","1952","Carl","M","7823"
"3311","1952","Dale","M","7416"
"3312","1952","Arthur","M","7232"
"3313","1952","Willie","M","7197"
"3314","1952","Keith","M","7173"
"3315","1952","Henry","M","6977"
"3316","1952","Harold","M","6957"
"3317","1952","Jack","M","6939"
"3318","1952","Johnny","M","6774"
"3319","1952","Scott","M","6541"
"3320","1952","Roy","M","6521"
"3321","1952","Ralph","M","6471"
"3322","1952","Christopher","M","6300"
"3323","1952","Stanley","M","6226"
"3324","1952","Craig","M","6185"
"3325","1952","Philip","M","6152"
"3326","1952","Glenn","M","5946"
"3327","1952","Joe","M","5892"
"3328","1952","Randall","M","5892"
"3329","1952","Brian","M","5742"
"3330","1952","Billy","M","5707"
"3331","1952","Albert","M","5660"
"3332","1952","Samuel","M","5649"
"3333","1952","Andrew","M","5574"
"3334","1952","Barry","M","5506"
"3335","1952","Russell","M","5348"
"3336","1952","Eugene","M","5313"
"3337","1952","Jimmy","M","5311"
"3338","1952","Howard","M","5244"
"3339","1952","Phillip","M","5002"
"3340","1953","Mary","F","64389"
"3341","1953","Linda","F","61282"
"3342","1953","Deborah","F","52199"
"3343","1953","Patricia","F","51021"
"3344","1953","Susan","F","44296"
"3345","1953","Barbara","F","38474"
"3346","1953","Debra","F","36857"
"3347","1953","Nancy","F","30617"
"3348","1953","Karen","F","29858"
"3349","1953","Pamela","F","25759"
"3350","1953","Sandra","F","25501"
"3351","1953","Cynthia","F","25134"
"3352","1953","Donna","F","24226"
"3353","1953","Kathleen","F","23729"
"3354","1953","Sharon","F","23042"
"3355","1953","Carol","F","22294"
"3356","1953","Diane","F","21345"
"3357","1953","Brenda","F","20126"
"3358","1953","Janet","F","17772"
"3359","1953","Margaret","F","16198"
"3360","1953","Elizabeth","F","16100"
"3361","1953","Janice","F","14627"
"3362","1953","Kathy","F","13399"
"3363","1953","Rebecca","F","12962"
"3364","1953","Carolyn","F","12916"
"3365","1953","Joyce","F","12796"
"3366","1953","Judy","F","12733"
"3367","1953","Cheryl","F","12265"
"3368","1953","Shirley","F","12148"
"3369","1953","Judith","F","11967"
"3370","1953","Denise","F","11949"
"3371","1953","Christine","F","11793"
"3372","1953","Betty","F","11371"
"3373","1953","Beverly","F","11240"
"3374","1953","Catherine","F","10847"
"3375","1953","Marilyn","F","10741"
"3376","1953","Joan","F","9774"
"3377","1953","Gloria","F","9678"
"3378","1953","Gail","F","9585"
"3379","1953","Paula","F","9559"
"3380","1953","Martha","F","9263"
"3381","1953","Teresa","F","8934"
"3382","1953","Jane","F","8910"
"3383","1953","Peggy","F","8761"
"3384","1953","Bonnie","F","8615"
"3385","1953","Ann","F","8577"
"3386","1953","Connie","F","8577"
"3387","1953","Kathryn","F","8324"
"3388","1953","Dorothy","F","8160"
"3389","1953","Theresa","F","7716"
"3390","1953","Laura","F","7630"
"3391","1953","Jean","F","7571"
"3392","1953","Virginia","F","7545"
"3393","1953","Jo","F","7513"
"3394","1953","Diana","F","7440"
"3395","1953","Cathy","F","7299"
"3396","1953","Wanda","F","7204"
"3397","1953","Jacqueline","F","7133"
"3398","1953","Rose","F","7005"
"3399","1953","Sheila","F","6963"
"3400","1953","Vicki","F","6821"
"3401","1953","Ruth","F","6581"
"3402","1953","Katherine","F","6558"
"3403","1953","Rita","F","6284"
"3404","1953","Helen","F","6122"
"3405","1953","Robin","F","6038"
"3406","1953","Lynn","F","5998"
"3407","1953","Maria","F","5988"
"3408","1953","Phyllis","F","5962"
"3409","1953","Sherry","F","5935"
"3410","1953","Joanne","F","5887"
"3411","1953","Frances","F","5787"
"3412","1953","Alice","F","5744"
"3413","1953","Julie","F","5668"
"3414","1953","Darlene","F","5589"
"3415","1953","Ellen","F","5538"
"3416","1953","Elaine","F","5495"
"3417","1953","Suzanne","F","5472"
"3418","1953","Vickie","F","5295"
"3419","1953","Anne","F","5256"
"3420","1953","Sally","F","5182"
"3421","1953","Victoria","F","5164"
"3422","1953","Marsha","F","5132"
"3423","1953","Marcia","F","5063"
"3424","1953","Rhonda","F","5030"
"3425","1953","Robert","M","86247"
"3426","1953","James","M","86080"
"3427","1953","Michael","M","84201"
"3428","1953","John","M","80170"
"3429","1953","David","M","76120"
"3430","1953","William","M","61840"
"3431","1953","Richard","M","58393"
"3432","1953","Thomas","M","47004"
"3433","1953","Charles","M","38422"
"3434","1953","Gary","M","36968"
"3435","1953","Steven","M","33722"
"3436","1953","Mark","M","29339"
"3437","1953","Joseph","M","29270"
"3438","1953","Donald","M","28364"
"3439","1953","Ronald","M","27711"
"3440","1953","Kenneth","M","25508"
"3441","1953","Paul","M","25508"
"3442","1953","Larry","M","25211"
"3443","1953","Dennis","M","23658"
"3444","1953","Daniel","M","23489"
"3445","1953","Stephen","M","21809"
"3446","1953","George","M","19181"
"3447","1953","Edward","M","18980"
"3448","1953","Gregory","M","16159"
"3449","1953","Jeffrey","M","15946"
"3450","1953","Timothy","M","15185"
"3451","1953","Douglas","M","14141"
"3452","1953","Bruce","M","14043"
"3453","1953","Jerry","M","13906"
"3454","1953","Terry","M","13257"
"3455","1953","Roger","M","13171"
"3456","1953","Anthony","M","11695"
"3457","1953","Frank","M","11183"
"3458","1953","Raymond","M","11113"
"3459","1953","Randy","M","10667"
"3460","1953","Kevin","M","10011"
"3461","1953","Lawrence","M","9852"
"3462","1953","Peter","M","9733"
"3463","1953","Patrick","M","9468"
"3464","1953","Wayne","M","8904"
"3465","1953","Danny","M","8625"
"3466","1953","Gerald","M","8618"
"3467","1953","Alan","M","8452"
"3468","1953","Carl","M","7827"
"3469","1953","Walter","M","7509"
"3470","1953","Scott","M","7488"
"3471","1953","Keith","M","7378"
"3472","1953","Dale","M","7346"
"3473","1953","Willie","M","7056"
"3474","1953","Arthur","M","6996"
"3475","1953","Ricky","M","6890"
"3476","1953","Johnny","M","6717"
"3477","1953","Brian","M","6665"
"3478","1953","Henry","M","6659"
"3479","1953","Roy","M","6655"
"3480","1953","Harold","M","6580"
"3481","1953","Jack","M","6537"
"3482","1953","Rodney","M","6536"
"3483","1953","Ralph","M","6516"
"3484","1953","Craig","M","6460"
"3485","1953","Philip","M","6280"
"3486","1953","Stanley","M","6275"
"3487","1953","Christopher","M","6076"
"3488","1953","Randall","M","5973"
"3489","1953","Billy","M","5858"
"3490","1953","Joe","M","5800"
"3491","1953","Glenn","M","5729"
"3492","1953","Andrew","M","5626"
"3493","1953","Albert","M","5438"
"3494","1953","Samuel","M","5426"
"3495","1953","Russell","M","5370"
"3496","1953","Jimmy","M","5310"
"3497","1953","Barry","M","5181"
"3498","1953","Bobby","M","5181"
"3499","1953","Eugene","M","5148"
"3500","1953","Phillip","M","5101"
"3501","1954","Mary","F","68019"
"3502","1954","Linda","F","55375"
"3503","1954","Deborah","F","54684"
"3504","1954","Patricia","F","49147"
"3505","1954","Susan","F","47163"
"3506","1954","Debra","F","45898"
"3507","1954","Barbara","F","36370"
"3508","1954","Karen","F","32455"
"3509","1954","Nancy","F","30271"
"3510","1954","Cynthia","F","27619"
"3511","1954","Donna","F","27427"
"3512","1954","Pamela","F","27368"
"3513","1954","Sandra","F","26059"
"3514","1954","Kathleen","F","22460"
"3515","1954","Carol","F","22249"
"3516","1954","Sharon","F","22219"
"3517","1954","Diane","F","22057"
"3518","1954","Brenda","F","19613"
"3519","1954","Janet","F","18476"
"3520","1954","Elizabeth","F","16586"
"3521","1954","Margaret","F","15225"
"3522","1954","Cheryl","F","15016"
"3523","1954","Kathy","F","14174"
"3524","1954","Denise","F","13718"
"3525","1954","Janice","F","13505"
"3526","1954","Rebecca","F","13210"
"3527","1954","Carolyn","F","12157"
"3528","1954","Joyce","F","12090"
"3529","1954","Judy","F","11634"
"3530","1954","Judith","F","11197"
"3531","1954","Beverly","F","11156"
"3532","1954","Catherine","F","11079"
"3533","1954","Shirley","F","10908"
"3534","1954","Teresa","F","10844"
"3535","1954","Marilyn","F","10815"
"3536","1954","Betty","F","10621"
"3537","1954","Gail","F","9725"
"3538","1954","Paula","F","9686"
"3539","1954","Connie","F","9636"
"3540","1954","Joan","F","9518"
"3541","1954","Robin","F","9043"
"3542","1954","Gloria","F","8924"
"3543","1954","Christine","F","8787"
"3544","1954","Ann","F","8750"
"3545","1954","Laura","F","8720"
"3546","1954","Martha","F","8595"
"3547","1954","Theresa","F","8512"
"3548","1954","Peggy","F","8456"
"3549","1954","Jane","F","8344"
"3550","1954","Vicki","F","8222"
"3551","1954","Kathryn","F","8138"
"3552","1954","Bonnie","F","8099"
"3553","1954","Jo","F","8052"
"3554","1954","Rose","F","7998"
"3555","1954","Dorothy","F","7794"
"3556","1954","Jean","F","7666"
"3557","1954","Diana","F","7625"
"3558","1954","Wanda","F","7448"
"3559","1954","Cathy","F","7211"
"3560","1954","Sheila","F","7202"
"3561","1954","Virginia","F","7176"
"3562","1954","Sherry","F","7120"
"3563","1954","Lynn","F","6781"
"3564","1954","Katherine","F","6742"
"3565","1954","Maria","F","6591"
"3566","1954","Ruth","F","6565"
"3567","1954","Rita","F","6536"
"3568","1954","Jacqueline","F","6518"
"3569","1954","Vickie","F","6366"
"3570","1954","Julie","F","6276"
"3571","1954","Rhonda","F","6102"
"3572","1954","Helen","F","5945"
"3573","1954","Lisa","F","5913"
"3574","1954","Elaine","F","5827"
"3575","1954","Phyllis","F","5764"
"3576","1954","Darlene","F","5514"
"3577","1954","Ellen","F","5458"
"3578","1954","Joanne","F","5435"
"3579","1954","Marie","F","5310"
"3580","1954","Anne","F","5299"
"3581","1954","Alice","F","5268"
"3582","1954","Suzanne","F","5235"
"3583","1954","Frances","F","5153"
"3584","1954","Sally","F","5079"
"3585","1954","Michael","M","88576"
"3586","1954","Robert","M","86341"
"3587","1954","James","M","86319"
"3588","1954","John","M","81195"
"3589","1954","David","M","79572"
"3590","1954","William","M","61432"
"3591","1954","Richard","M","57043"
"3592","1954","Thomas","M","47165"
"3593","1954","Gary","M","37923"
"3594","1954","Charles","M","37465"
"3595","1954","Steven","M","36637"
"3596","1954","Mark","M","36204"
"3597","1954","Joseph","M","31228"
"3598","1954","Donald","M","29278"
"3599","1954","Ronald","M","27627"
"3600","1954","Paul","M","26222"
"3601","1954","Kenneth","M","26188"
"3602","1954","Daniel","M","25282"
"3603","1954","Larry","M","24615"
"3604","1954","Stephen","M","21880"
"3605","1954","Dennis","M","20756"
"3606","1954","Edward","M","19510"
"3607","1954","Jeffrey","M","19052"
"3608","1954","George","M","18702"
"3609","1954","Gregory","M","17622"
"3610","1954","Timothy","M","17436"
"3611","1954","Terry","M","15557"
"3612","1954","Kevin","M","15327"
"3613","1954","Douglas","M","14705"
"3614","1954","Bruce","M","14149"
"3615","1954","Jerry","M","13678"
"3616","1954","Anthony","M","13125"
"3617","1954","Randy","M","12636"
"3618","1954","Roger","M","11721"
"3619","1954","Raymond","M","11244"
"3620","1954","Frank","M","10998"
"3621","1954","Peter","M","10087"
"3622","1954","Patrick","M","9929"
"3623","1954","Lawrence","M","9607"
"3624","1954","Scott","M","9458"
"3625","1954","Wayne","M","9179"
"3626","1954","Danny","M","9105"
"3627","1954","Alan","M","8711"
"3628","1954","Gerald","M","8550"
"3629","1954","Keith","M","8359"
"3630","1954","Ricky","M","8163"
"3631","1954","Carl","M","8140"
"3632","1954","Brian","M","8079"
"3633","1954","Walter","M","7488"
"3634","1954","Dale","M","7441"
"3635","1954","Craig","M","7180"
"3636","1954","Arthur","M","6859"
"3637","1954","Willie","M","6837"
"3638","1954","Johnny","M","6611"
"3639","1954","Randall","M","6550"
"3640","1954","Roy","M","6512"
"3641","1954","Jack","M","6477"
"3642","1954","Stanley","M","6447"
"3643","1954","Henry","M","6406"
"3644","1954","Harold","M","6358"
"3645","1954","Ralph","M","6310"
"3646","1954","Philip","M","6278"
"3647","1954","Glenn","M","6243"
"3648","1954","Christopher","M","6083"
"3649","1954","Billy","M","6033"
"3650","1954","Rodney","M","5961"
"3651","1954","Joe","M","5869"
"3652","1954","Barry","M","5844"
"3653","1954","Russell","M","5764"
"3654","1954","Andrew","M","5650"
"3655","1954","Samuel","M","5640"
"3656","1954","Bobby","M","5506"
"3657","1954","Albert","M","5428"
"3658","1954","Jimmy","M","5328"
"3659","1954","Phillip","M","5152"
"3660","1954","Steve","M","5064"
"3661","1954","Eugene","M","5030"
"3662","1955","Mary","F","63173"
"3663","1955","Deborah","F","52322"
"3664","1955","Linda","F","51300"
"3665","1955","Debra","F","50567"
"3666","1955","Susan","F","47419"
"3667","1955","Patricia","F","46222"
"3668","1955","Barbara","F","33608"
"3669","1955","Karen","F","33225"
"3670","1955","Nancy","F","30021"
"3671","1955","Donna","F","27946"
"3672","1955","Cynthia","F","27184"
"3673","1955","Pamela","F","26688"
"3674","1955","Sandra","F","25118"
"3675","1955","Diane","F","23297"
"3676","1955","Carol","F","22044"
"3677","1955","Sharon","F","22044"
"3678","1955","Kathleen","F","22010"
"3679","1955","Brenda","F","19115"
"3680","1955","Cheryl","F","19110"
"3681","1955","Janet","F","17918"
"3682","1955","Elizabeth","F","16694"
"3683","1955","Kathy","F","15325"
"3684","1955","Denise","F","14559"
"3685","1955","Margaret","F","14442"
"3686","1955","Janice","F","13179"
"3687","1955","Teresa","F","13121"
"3688","1955","Rebecca","F","12396"
"3689","1955","Catherine","F","11635"
"3690","1955","Joyce","F","11283"
"3691","1955","Carolyn","F","11176"
"3692","1955","Judith","F","10434"
"3693","1955","Judy","F","10376"
"3694","1955","Robin","F","10219"
"3695","1955","Beverly","F","9999"
"3696","1955","Connie","F","9975"
"3697","1955","Betty","F","9926"
"3698","1955","Shirley","F","9757"
"3699","1955","Theresa","F","9619"
"3700","1955","Paula","F","9586"
"3701","1955","Christine","F","9042"
"3702","1955","Laura","F","9007"
"3703","1955","Gail","F","8972"
"3704","1955","Ann","F","8916"
"3705","1955","Cathy","F","8663"
"3706","1955","Bonnie","F","8637"
"3707","1955","Joan","F","8555"
"3708","1955","Gloria","F","8554"
"3709","1955","Lisa","F","8538"
"3710","1955","Marilyn","F","8407"
"3711","1955","Jane","F","8344"
"3712","1955","Peggy","F","7985"
"3713","1955","Vicki","F","7975"
"3714","1955","Martha","F","7930"
"3715","1955","Rose","F","7849"
"3716","1955","Diana","F","7844"
"3717","1955","Sherry","F","7768"
"3718","1955","Sheila","F","7661"
"3719","1955","Jo","F","7659"
"3720","1955","Kathryn","F","7642"
"3721","1955","Jean","F","7481"
"3722","1955","Wanda","F","7415"
"3723","1955","Lynn","F","7354"
"3724","1955","Debbie","F","7250"
"3725","1955","Dorothy","F","7239"
"3726","1955","Katherine","F","7239"
"3727","1955","Virginia","F","6855"
"3728","1955","Julie","F","6789"
"3729","1955","Vickie","F","6639"
"3730","1955","Maria","F","6208"
"3731","1955","Ruth","F","6185"
"3732","1955","Rhonda","F","6170"
"3733","1955","Rita","F","6095"
"3734","1955","Jacqueline","F","6040"
"3735","1955","Phyllis","F","5688"
"3736","1955","Kim","F","5687"
"3737","1955","Darlene","F","5642"
"3738","1955","Elaine","F","5634"
"3739","1955","Cindy","F","5592"
"3740","1955","Helen","F","5592"
"3741","1955","Valerie","F","5514"
"3742","1955","Ellen","F","5470"
"3743","1955","Victoria","F","5359"
"3744","1955","Terry","F","5353"
"3745","1955","Anne","F","5219"
"3746","1955","Terri","F","5153"
"3747","1955","Suzanne","F","5136"
"3748","1955","Alice","F","5076"
"3749","1955","Michael","M","88372"
"3750","1955","David","M","86323"
"3751","1955","James","M","84193"
"3752","1955","Robert","M","83745"
"3753","1955","John","M","80124"
"3754","1955","William","M","59991"
"3755","1955","Richard","M","53576"
"3756","1955","Thomas","M","45865"
"3757","1955","Mark","M","42246"
"3758","1955","Steven","M","37846"
"3759","1955","Charles","M","35380"
"3760","1955","Gary","M","34429"
"3761","1955","Joseph","M","31599"
"3762","1955","Donald","M","27736"
"3763","1955","Kenneth","M","26748"
"3764","1955","Paul","M","26709"
"3765","1955","Daniel","M","26463"
"3766","1955","Ronald","M","26179"
"3767","1955","Larry","M","22825"
"3768","1955","Jeffrey","M","22534"
"3769","1955","Stephen","M","22146"
"3770","1955","Timothy","M","20737"
"3771","1955","Dennis","M","20429"
"3772","1955","Gregory","M","19816"
"3773","1955","Edward","M","19283"
"3774","1955","George","M","18169"
"3775","1955","Kevin","M","17168"
"3776","1955","Terry","M","15580"
"3777","1955","Douglas","M","15314"
"3778","1955","Randy","M","14971"
"3779","1955","Anthony","M","14177"
"3780","1955","Bruce","M","14085"
"3781","1955","Jerry","M","12976"
"3782","1955","Frank","M","11106"
"3783","1955","Peter","M","11005"
"3784","1955","Raymond","M","10994"
"3785","1955","Roger","M","10973"
"3786","1955","Scott","M","10779"
"3787","1955","Keith","M","10415"
"3788","1955","Brian","M","10112"
"3789","1955","Patrick","M","9876"
"3790","1955","Lawrence","M","9133"
"3791","1955","Alan","M","9038"
"3792","1955","Wayne","M","8724"
"3793","1955","Danny","M","8718"
"3794","1955","Ricky","M","8329"
"3795","1955","Carl","M","8292"
